CNP0318266.1 | CN1CCC[C@H]1C(N)=O | C6
CNP0266126.3 | CC(C)(C)OC(=O)NCC(=O)O | C6
CNP0290872.1 | C[C@H]1c2[nH]c3ccccc3c2C[C@@H](C(=O)O)N1C=O | C3
CNP0290872.1 | C[C@H]1c2[nH]c3ccccc3c2C[C@@H](C(=O)O)N1C=O | C4
CNP0038101.2 | C[C@H](O)C(=O)N[C@H](C)C(=O)N[C@@H](CCC(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O)C(=O)O | C3
CNP0611003.0 | O=C(O)CCC(OP(=O)(O)O)C(=O)NC(CC(=O)O)C(=O)O | C5
CNP0071946.3 | COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)N[C@H](C2=O)[C@@]1(O)SC[C@H](NC(C)=O)C(N)=O | C2
CNP0610223.1 | C[C@@H](O)C(=O)N[C@H](C)C(=O)O | C3
CNP0183894.4 | CC(C)[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)O)C(=O)O | C3
CNP0290872.3 | C[C@H]1c2[nH]c3ccccc3c2C[C@@H](C(=O)O)N1C=O | C3
CNP0290872.3 | C[C@H]1c2[nH]c3ccccc3c2C[C@@H](C(=O)O)N1C=O | C4
CNP0424893.3 | CC[C@H](C)[C@@H](NC(=O)C(COS(=O)(=O)O)OC)C(=O)N(CCC(O)C)CC(=O)NCCC1=CCN(C(=N)N)C1 | C3
CNP0424893.3 | CC[C@H](C)[C@@H](NC(=O)C(COS(=O)(=O)O)OC)C(=O)N(CCC(O)C)CC(=O)NCCC1=CCN(C(=N)N)C1 | C4
CNP0424893.3 | CC[C@H](C)[C@@H](NC(=O)C(COS(=O)(=O)O)OC)C(=O)N(CCC(O)C)CC(=O)NCCC1=CCN(C(=N)N)C1 | C5
CNP0221403.1 | CC(C)(O)[C@H](N)C(=O)O | C6
CNP0306964.1 | N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O | C2
CNP0265074.3 | COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=C(SC[C@H](NC(C)=O)C(N)=O)C1=O)C2=O | C2
CNP0186179.9 | C[C@@H]1N[C@@H](C(=O)O)Cc2c1[nH]c1ccccc21 | C3
CNP0183894.3 | CC(C)[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)O)C(=O)O | C3
CNP0186179.2 | C[C@@H]1N[C@H](C(=O)O)Cc2c1[nH]c1ccccc21 | C3
CNP0122531.1 | C[C@@H]1N[C@@H](C(=O)O)Cc2c1[nH]c1ccccc21 | C3
CNP0224420.0 | CC1c2[nH]c3ccc(O)cc3c2CC(C(=O)O)N1C | C2
CNP0224420.0 | CC1c2[nH]c3ccc(O)cc3c2CC(C(=O)O)N1C | C3
CNP0134864.1 | COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@H](C)N1 | C3
CNP0186179.3 | C[C@@H]1N[C@H](C(=O)O)Cc2c1[nH]c1ccccc21 | C3
CNP0186179.1 | C[C@@H]1N[C@H](C(=O)O)Cc2c1[nH]c1ccccc21 | C3
CNP0186179.7 | C[C@@H]1N[C@@H](C(=O)O)Cc2c1[nH]c1ccccc21 | C3
CNP0186179.8 | C[C@@H]1N[C@H](C(=O)O)Cc2c1[nH]c1ccccc21 | C3
CNP0246590.0 | CC1NC(C(=O)O)Cc2c1[nH]c1ccc(O)cc21 | C3
CNP0186179.4 | C[C@H]1N[C@H](C(=O)O)Cc2c1[nH]c1ccccc21 | C3
CNP0186179.5 | C[C@@H]1N[C@H](C(=O)O)Cc2c1[nH]c1ccccc21 | C3
CNP0186179.6 | C[C@@H]1NC(C(=O)O)Cc2c1[nH]c1ccccc21 | C3
CNP0113235.1 | N[C@@H](CO)C(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1OS(=O)(=O)O | C5
CNP0517491.0 | CCC1CCNC(C(N)=O)C1 | C6
CNP0560078.0 | CCC1CCNC(C(N)=O)C1 | C6
CNP0506382.0 | CCC1CCNC(C(N)=O)C1 | C6
CNP0526878.0 | CCC1CCNC(C(N)=O)C1 | C6
CNP0032787.0 | CC(O)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O | C3
CNP0032693.0 | CC(O)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(=O)O | C3
CNP0604322.1 | CC(/C=C/c1ccccc1)=C\[C@H](O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2Cn3c[n+]c(c3)C[C@H](NC(=O)C[C@H](O)C[C@@H](C(=O)O)NC(=O)[C@@H](O)CNC(=O)[C@H]([C@@H](C)c3ccc(Br)cc3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1 | C5
CNP0229892.1 | Nc1c2cc3cc1Oc1ccc(cc1Cl)[C@@H](O)[C@@H]1NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H]3NC(=O)[C@@H](Cc4ccc(c(Cl)c4)O2)NC(=O)[C@H](N)c2ccc(O)c(c2)Oc2cc(O)cc3c2)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@@H](C(=O)O)NC1=O | C5
CNP0532526.1 | C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O)C(=O)N[C@H](CCCC(N)C(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)O | C3
CNP0454526.1 | C[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)C[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(N)=O | C3
CNP0157202.1 | C[C@H](NC(=O)[C@H](CCC[C@@H](N)C(N)=O)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O)C(=O)O)C(=O)N[C@H](C)C(=O)O | C3
CNP0558279.1 | CC(/C=C/c1ccc(Br)cc1)=C\[C@H](O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2Cn3c[n+]c(c3)C[C@H](NC(=O)C[C@H](O)C[C@@H](C(=O)[O-])NC(=O)CCNC(=O)[C@H](Cc3ccc(Br)cc3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1 | C5
CNP0076967.0 | CC(O)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(=O)O | C3
CNP0482104.1 | CC(/C=C/[C@H](O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2Cn3c[n+]c(c3)C[C@H](NC(=O)CCC[C@@H](C(=O)[O-])NC(=O)[C@H](O)CNC(=O)[C@H]([C@@H](C)c3ccc(Br)cc3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)=C\c1ccccc1 | C5
CNP0033078.0 | CC(O)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(C)C(=O)NC(C)C(=O)O | C3
CNP0462352.1 | O=CN[C@@H](Cc1ccccc1)C(=O)N[C@H]1C(=O)N[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c3cc(O)cc(O)c3-c3cc2ccc3O)[C@H](O)c2ccc(c(Cl)c2)Oc2cc1cc(c2O)Oc1ccccc1 | C3
CNP0462352.1 | O=CN[C@@H](Cc1ccccc1)C(=O)N[C@H]1C(=O)N[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c3cc(O)cc(O)c3-c3cc2ccc3O)[C@H](O)c2ccc(c(Cl)c2)Oc2cc1cc(c2O)Oc1ccccc1 | C4
CNP0202621.3 | CC(O)C(=O)NC(C)C(=O)NC(CCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O | C3
CNP0425594.1 | C[C@H](O)C(=O)N[C@H](C)C(=O)N[C@@H](CCC(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O)C(=O)O | C3
CNP0069304.0 | CC(O)C(=O)NC(C)C(=O)NC(CON)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)O | C3
CNP0492675.1 | CC(/C=C/c1ccc(Br)cc1)=C\[C@H](O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2Cn3cc([n+](O)c3)C[C@H](NC(=O)C[C@H](O)C[C@@H](C(=O)[O-])NC(=O)CCNC(=O)[C@H](Cc3ccc(Br)cc3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1 | C4
CNP0581107.1 | NCC(=O)O | C3
CNP0482104.3 | CC(/C=C/[C@H](O)[C@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2Cn3c[n+]c(c3)C[C@@H](NC(=O)CCC[C@H](C(=O)[O-])NC(=O)[C@H](O)CNC(=O)[C@H]([C@H](C)c3ccc(Br)cc3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@H](CO)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)=C\c1ccccc1 | C5
CNP0559417.1 | CC(/C=C/c1ccccc1)=C\[C@H](O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2Cn3c[n+]c(c3)C[C@H](NC(=O)CCC[C@@H](C(=O)[O-])NC(=O)[C@H](O)CNC(=O)[C@H]([C@@H](C)c3ccc(Br)cc3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1 | C5
CNP0083531.1 | C[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O | C3
CNP0199537.0 | CC(O)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O | C3
CNP0473753.1 | C[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)C[C@@H](N)C(N)=O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(N)=O | C3
CNP0083531.2 | C[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O | C3
CNP0315965.0 | CC(O)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(CCCC(NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN)C(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O | C3
CNP0202621.2 | C[C@H](O)C(=O)N[C@H](C)C(=O)N[C@@H](CCC(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O)C(=O)O | C3
CNP0083547.1 | C[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(N)=O | C3
CNP0457990.1 | O=CN[C@@H](Cc1ccccc1)C(=O)N[C@H]1C(=O)N[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c3cc(O)cc(O)c3-c3cc2ccc3O)[C@H](O)c2ccc(c(Cl)c2)Oc2cc1cc(c2O)Oc1ccccc1 | C3
CNP0457990.1 | O=CN[C@@H](Cc1ccccc1)C(=O)N[C@H]1C(=O)N[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c3cc(O)cc(O)c3-c3cc2ccc3O)[C@H](O)c2ccc(c(Cl)c2)Oc2cc1cc(c2O)Oc1ccccc1 | C4
CNP0462218.1 | C[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O | C3
CNP0595130.1 | CC(/C=C/c1ccc(Br)cc1)=C\[C@H](O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2Cn3c[n+]c(c3)C[C@H](NC(=O)C[C@H](O)C[C@@H](C(=O)[O-])NC(=O)CCNC(=O)[C@H](Cc3ccc(Br)cc3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1 | C5
CNP0092547.1 | C[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O | C3
CNP0600252.1 | CC(NC(=O)C(C)NC(=O)[C@H](CCC[C@@H](N)C(N)=O)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O)C(=O)O)C(=O)O | C3
CNP0202621.1 | C[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O | C3
CNP0083547.2 | CC(O)C(=O)NC(C)C(=O)NC(CCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(N)=O | C3
CNP0482104.2 | CC(/C=C\[C@H](O)[C@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2Cn3c[n+]c(c3)C[C@@H](NC(=O)CCC[C@H](C(=O)[O-])NC(=O)[C@H](O)CNC(=O)[C@H]([C@H](C)c3ccc(Br)cc3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@H](CO)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)=C\c1ccccc1 | C5
CNP0037396.2 | COC(=O)CN | C6
CNP0503885.8 | CC(C)(C)OC(=O)N[C@H](CCCN/C(N)=N\[N+](=O)[O-])C(=O)O | C6
CNP0360534.2 | CO[C@@H](COS(=O)(=O)O)C(=O)N[C@H](CC(C)C)C(=O)N(CC(=O)NCCC1=CCN(C(=N)N)C1)CC[C@@H](O)C | C3
CNP0360534.2 | CO[C@@H](COS(=O)(=O)O)C(=O)N[C@H](CC(C)C)C(=O)N(CC(=O)NCCC1=CCN(C(=N)N)C1)CC[C@@H](O)C | C4
CNP0360534.2 | CO[C@@H](COS(=O)(=O)O)C(=O)N[C@H](CC(C)C)C(=O)N(CC(=O)NCCC1=CCN(C(=N)N)C1)CC[C@@H](O)C | C5
CNP0583340.1 | CO[C@@H](COS(=O)(=O)O)C(=O)N[C@H](CC(C)C)C(=O)N(CC(=O)NCCC1=CCN(C(=N)N)C1)CC[C@@H](O)C | C3
CNP0583340.1 | CO[C@@H](COS(=O)(=O)O)C(=O)N[C@H](CC(C)C)C(=O)N(CC(=O)NCCC1=CCN(C(=N)N)C1)CC[C@@H](O)C | C4
CNP0583340.1 | CO[C@@H](COS(=O)(=O)O)C(=O)N[C@H](CC(C)C)C(=O)N(CC(=O)NCCC1=CCN(C(=N)N)C1)CC[C@@H](O)C | C5
CNP0610355.1 | C[C@@H](c1ccccc1)[C@@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](O)[C@@H]2CNC(=N)N2)NC(=O)C([C@@H](O)[C@@H]2CNC(=N)N2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC1=O | C5
CNP0610417.1 | C[C@@H](c1ccccc1)[C@@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](O)[C@@H]2CNC(=N)N2)NC(=O)C([C@@H](O)[C@@H]2CNC(=N)N2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC1=O | C5
CNP0612111.1 | C[C@@H](c1ccccc1)[C@@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](O)[C@@H]2CNC(=N)N2)NC(=O)C([C@@H](O)[C@@H]2CNC(=N)N2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC1=O | C5
CNP0610223.2 | C[C@H](O)C(=O)N[C@H](C)C(=O)O | C3
CNP0610410.1 | C[C@@H](c1ccccc1)[C@@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](O)[C@@H]2CNC(=N)N2)NC(=O)C([C@@H](O)[C@@H]2CNC(=N)N2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC1=O | C5
CNP0611456.0 | CNC1C(=O)NC2C(=O)NC(C(=O)NC3C(=O)NC4C(=O)NC(C(=O)NC(C(=O)O)c5cc(O)cc(O)c5-c5cc4cc(Cl)c5O)C(O)c4cc(Cl)c(c(Cl)c4)Oc4cc3cc(c4O)Oc3ccc(cc3Cl)C2O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O | C5
CNP0610939.0 | CC(C=Cc1ccccc1)=CC(O)C1CC(=O)NC(CO)C(=O)NC2CN3C=C(CC(NC(=O)CC(O)CC(C(=O)O)NC(=O)C(O)CNC(=O)C(C(C)c4ccc(Br)cc4)NC(=O)C(C(O)C(N)=O)NC(=O)C(CC(N)=O)NC2=O)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(Cc2ccccc2)C(=O)N1)NC3 | C5
CNP0612064.1 | C[C@@H](c1ccccc1)[C@@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](O)[C@@H]2CNC(=N)N2)NC(=O)C([C@@H](O)[C@@H]2CNC(=N)N2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC1=O | C5
CNP0038101.1 | C[C@H](O)C(=O)N[C@H](C)C(=O)N[C@@H](CCC(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O)C(=O)O | C3
CNP0567930.1 | CC(/C=C/c1ccccc1)=C\[C@H](O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2Cn3c[n+]c(c3)C[C@H](NC(=O)C[C@H](O)C[C@@H](C(=O)[O-])NC(=O)[C@@H](O)CNC(=O)[C@H]([C@@H](C)c3ccc(Br)cc3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1 | C5
CNP0553699.1 | CC(/C=C/c1ccccc1)=C\[C@H](O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2Cn3c[n+]c(c3)C[C@H](NC(=O)CCC[C@@H](C(=O)[O-])NC(=O)[C@H](O)CNC(=O)[C@H]([C@@H](C)c3ccc(Br)cc3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1 | C5
